cut_month,num_product,disbursement_date,end_date,days_past_due,loan_term,amortization,loan_amount,interest_rate,installment_amount,outstanding_balance,agency_code,agency_name,product_code,product_name
202503,1014,09/10/2022,09/10/2025,0,36,30,4060,0.08,127.2256,867,10,Toronto,2,General
202504,1014,09/10/2022,09/10/2025,0,36,30,4060,0.08,127.2256,745,10,Toronto,2,General
202410,1015,15/10/2024,15/10/2025,0,12,30,3060,0.08,266.1846,3060,20,North York,2,General
202411,1015,15/10/2024,15/10/2025,0,12,30,3060,0.08,266.1846,2814,20,North York,2,General
202412,1015,15/10/2024,15/10/2025,0,12,30,3060,0.08,266.1846,2566,20,North York,2,General
202501,1015,15/10/2024,15/10/2025,0,12,30,3060,0.08,266.1846,2317,20,North York,2,General
202502,1015,15/10/2024,15/10/2025,0,12,30,3060,0.08,266.1846,2066,20,North York,2,General
202503,1015,15/10/2024,15/10/2025,0,12,30,3060,0.08,266.1846,1814,20,North York,2,General
202504,1015,15/10/2024,15/10/2025,0,12,30,3060,0.08,266.1846,1560,20,North York,2,General
202301,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,9310,30,Missisauga,2,General
202302,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,9144,30,Missisauga,2,General
202303,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,8978,30,Missisauga,2,General
202304,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,8811,30,Missisauga,2,General
202305,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,8642,30,Missisauga,2,General
202306,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,8472,30,Missisauga,2,General
202307,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,8302,30,Missisauga,2,General
202308,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,8130,30,Missisauga,2,General
202309,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,7957,30,Missisauga,2,General
202310,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,7782,30,Missisauga,2,General
202311,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,7607,30,Missisauga,2,General
202312,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,7430,30,Missisauga,2,General
202401,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,7253,30,Missisauga,2,General
202402,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,7074,30,Missisauga,2,General
202403,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,6893,30,Missisauga,2,General
202404,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,6712,30,Missisauga,2,General
202405,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,6530,30,Missisauga,2,General
202406,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,6346,30,Missisauga,2,General
202407,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,6161,30,Missisauga,2,General
202408,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,5975,30,Missisauga,2,General
202409,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,5787,30,Missisauga,2,General
202410,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,5599,30,Missisauga,2,General
202411,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,5409,30,Missisauga,2,General
202412,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,5217,30,Missisauga,2,General
202501,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,5025,30,Missisauga,2,General
202502,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,4831,30,Missisauga,2,General
202503,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,4636,30,Missisauga,2,General
202504,1016,20/01/2023,20/01/2027,0,48,30,9310,0.08,227.2843,4440,30,Missisauga,2,General
202204,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,7140,30,Missisauga,3,Taxes loan
202205,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,6966,30,Missisauga,3,Taxes loan
202206,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,6791,30,Missisauga,3,Taxes loan
202207,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,6615,30,Missisauga,3,Taxes loan
202208,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,6438,30,Missisauga,3,Taxes loan
202209,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,6259,30,Missisauga,3,Taxes loan
202210,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,6079,30,Missisauga,3,Taxes loan
202211,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,5897,30,Missisauga,3,Taxes loan
202212,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,5715,30,Missisauga,3,Taxes loan
202301,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,5530,30,Missisauga,3,Taxes loan
202302,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,5345,30,Missisauga,3,Taxes loan
202303,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,5158,30,Missisauga,3,Taxes loan
202304,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,4969,30,Missisauga,3,Taxes loan
202305,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,4780,30,Missisauga,3,Taxes loan
202306,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,4588,30,Missisauga,3,Taxes loan
202307,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,4396,30,Missisauga,3,Taxes loan
202308,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,4202,30,Missisauga,3,Taxes loan
202309,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,4006,30,Missisauga,3,Taxes loan
202310,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,3809,30,Missisauga,3,Taxes loan
202311,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,3611,30,Missisauga,3,Taxes loan
202312,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,3411,30,Missisauga,3,Taxes loan
202401,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,3209,30,Missisauga,3,Taxes loan
202402,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,3006,30,Missisauga,3,Taxes loan
202403,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,2802,30,Missisauga,3,Taxes loan
202404,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,2596,30,Missisauga,3,Taxes loan
202405,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,2388,30,Missisauga,3,Taxes loan
202406,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,2179,30,Missisauga,3,Taxes loan
202407,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,1968,30,Missisauga,3,Taxes loan
202408,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,1756,30,Missisauga,3,Taxes loan
202409,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,1542,30,Missisauga,3,Taxes loan
202410,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,1327,30,Missisauga,3,Taxes loan
202411,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,1110,30,Missisauga,3,Taxes loan
202412,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,891,30,Missisauga,3,Taxes loan
202501,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,671,30,Missisauga,3,Taxes loan
202502,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,449,30,Missisauga,3,Taxes loan
202503,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,225,30,Missisauga,3,Taxes loan
202504,1017,06/04/2022,06/04/2025,0,36,30,7140,0.09,227.0501,0,30,Missisauga,3,Taxes loan
202312,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,6720,20,North York,1,Education
202401,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,6546,20,North York,1,Education
202402,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,6372,20,North York,1,Education
202403,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,6197,20,North York,1,Education
202404,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,6022,20,North York,1,Education
202405,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,5845,20,North York,1,Education
202406,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,5668,20,North York,1,Education
202407,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,5490,20,North York,1,Education
202408,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,5312,20,North York,1,Education
202409,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,5133,20,North York,1,Education
202410,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,4953,20,North York,1,Education
202411,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,4772,20,North York,1,Education
202412,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,4590,20,North York,1,Education
202501,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,4408,20,North York,1,Education
202502,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,4225,20,North York,1,Education
202503,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,4041,20,North York,1,Education
202504,1018,16/12/2023,16/12/2026,0,36,30,6720,0.05,201.4044,3857,20,North York,1,Education
202208,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,1790,50,Whitby,4,Travel
202209,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,1722,50,Whitby,4,Travel
202210,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,1654,50,Whitby,4,Travel
202211,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,1585,50,Whitby,4,Travel
202212,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,1515,50,Whitby,4,Travel
202301,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,1445,50,Whitby,4,Travel
202302,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,1375,50,Whitby,4,Travel
202303,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,1304,50,Whitby,4,Travel
202304,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,1232,50,Whitby,4,Travel
202305,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,1160,50,Whitby,4,Travel
202306,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,1087,50,Whitby,4,Travel
202307,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,1013,50,Whitby,4,Travel
202308,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,939,50,Whitby,4,Travel
202309,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,864,50,Whitby,4,Travel
202310,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,789,50,Whitby,4,Travel
202311,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,713,50,Whitby,4,Travel
202312,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,636,50,Whitby,4,Travel
202401,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,559,50,Whitby,4,Travel
202402,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,481,50,Whitby,4,Travel
202403,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,402,50,Whitby,4,Travel
202404,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,323,50,Whitby,4,Travel
202405,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,243,50,Whitby,4,Travel
202406,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,163,50,Whitby,4,Travel
202407,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,81,50,Whitby,4,Travel
202408,1019,29/08/2022,29/08/2024,0,24,30,1790,0.1,82.5994,0,50,Whitby,4,Travel
202401,1020,13/01/2024,13/01/2025,0,12,30,6970,0.09,609.5368,6970,40,Pickering,3,Taxes loan
202402,1020,13/01/2024,13/01/2025,0,12,30,6970,0.09,609.5368,6412,40,Pickering,3,Taxes loan
202403,1020,13/01/2024,13/01/2025,0,12,30,6970,0.09,609.5368,5851,40,Pickering,3,Taxes loan
202404,1020,13/01/2024,13/01/2025,0,12,30,6970,0.09,609.5368,5285,40,Pickering,3,Taxes loan
202405,1020,13/01/2024,13/01/2025,0,12,30,6970,0.09,609.5368,4715,40,Pickering,3,Taxes loan
202406,1020,13/01/2024,13/01/2025,0,12,30,6970,0.09,609.5368,4141,40,Pickering,3,Taxes loan
202407,1020,13/01/2024,13/01/2025,0,12,30,6970,0.09,609.5368,3563,40,Pickering,3,Taxes loan
202408,1020,13/01/2024,13/01/2025,0,12,30,6970,0.09,609.5368,2980,40,Pickering,3,Taxes loan
202409,1020,13/01/2024,13/01/2025,0,12,30,6970,0.09,609.5368,2393,40,Pickering,3,Taxes loan
202410,1020,13/01/2024,13/01/2025,0,12,30,6970,0.09,609.5368,1801,40,Pickering,3,Taxes loan
202411,1020,13/01/2024,13/01/2025,0,12,30,6970,0.09,609.5368,1205,40,Pickering,3,Taxes loan
202412,1020,13/01/2024,13/01/2025,0,12,30,6970,0.09,609.5368,604,40,Pickering,3,Taxes loan
202501,1020,13/01/2024,13/01/2025,0,12,30,6970,0.09,609.5368,0,40,Pickering,3,Taxes loan
202303,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,2610,40,Pickering,3,Taxes loan
202304,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,2564,40,Pickering,3,Taxes loan
202305,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,2518,40,Pickering,3,Taxes loan
202306,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,2472,40,Pickering,3,Taxes loan
202307,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,2426,40,Pickering,3,Taxes loan
202308,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,2379,40,Pickering,3,Taxes loan
202309,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,2332,40,Pickering,3,Taxes loan
202310,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,2285,40,Pickering,3,Taxes loan
202311,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,2237,40,Pickering,3,Taxes loan
202312,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,2189,40,Pickering,3,Taxes loan
202401,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,2140,40,Pickering,3,Taxes loan
202402,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,2091,40,Pickering,3,Taxes loan
202403,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,2042,40,Pickering,3,Taxes loan
202404,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,1992,40,Pickering,3,Taxes loan
202405,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,1942,40,Pickering,3,Taxes loan
202406,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,1892,40,Pickering,3,Taxes loan
202407,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,1841,40,Pickering,3,Taxes loan
202408,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,1790,40,Pickering,3,Taxes loan
202409,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,1739,40,Pickering,3,Taxes loan
202410,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,1687,40,Pickering,3,Taxes loan
202411,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,1634,40,Pickering,3,Taxes loan
202412,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,1582,40,Pickering,3,Taxes loan
202501,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,1529,40,Pickering,3,Taxes loan
202502,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,1475,40,Pickering,3,Taxes loan
202503,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,1421,40,Pickering,3,Taxes loan
202504,1021,20/03/2023,20/03/2027,0,48,30,2610,0.09,64.95,1367,40,Pickering,3,Taxes loan
202302,1022,06/02/2023,06/02/2024,0,12,30,3210,0.05,274.8,3210,20,North York,1,Education
202303,1022,06/02/2023,06/02/2024,0,12,30,3210,0.05,274.8,2948,20,North York,1,Education
202304,1022,06/02/2023,06/02/2024,0,12,30,3210,0.05,274.8,2686,20,North York,1,Education
202305,1022,06/02/2023,06/02/2024,0,12,30,3210,0.05,274.8,2422,20,North York,1,Education
202306,1022,06/02/2023,06/02/2024,0,12,30,3210,0.05,274.8,2157,20,North York,1,Education
202307,1022,06/02/2023,06/02/2024,0,12,30,3210,0.05,274.8,1891,20,North York,1,Education
202308,1022,06/02/2023,06/02/2024,0,12,30,3210,0.05,274.8,1625,20,North York,1,Education
202309,1022,06/02/2023,06/02/2024,0,12,30,3210,0.05,274.8,1356,20,North York,1,Education
202310,1022,06/02/2023,06/02/2024,0,12,30,3210,0.05,274.8,1087,20,North York,1,Education
202311,1022,06/02/2023,06/02/2024,0,12,30,3210,0.05,274.8,817,20,North York,1,Education
202312,1022,06/02/2023,06/02/2024,0,12,30,3210,0.05,274.8,546,20,North York,1,Education
202401,1022,06/02/2023,06/02/2024,0,12,30,3210,0.05,274.8,273,20,North York,1,Education
202402,1022,06/02/2023,06/02/2024,0,12,30,3210,0.05,274.8,0,20,North York,1,Education
202206,1023,14/06/2022,14/06/2023,0,12,30,4580,0.05,392.0823,4580,50,Whitby,1,Education
202207,1023,14/06/2022,14/06/2023,0,12,30,4580,0.05,392.0823,4207,50,Whitby,1,Education
202208,1023,14/06/2022,14/06/2023,0,12,30,4580,0.05,392.0823,3832,50,Whitby,1,Education
202209,1023,14/06/2022,14/06/2023,0,12,30,4580,0.05,392.0823,3456,50,Whitby,1,Education
202210,1023,14/06/2022,14/06/2023,0,12,30,4580,0.05,392.0823,3078,50,Whitby,1,Education
202211,1023,14/06/2022,14/06/2023,0,12,30,4580,0.05,392.0823,2699,50,Whitby,1,Education
202212,1023,14/06/2022,14/06/2023,0,12,30,4580,0.05,392.0823,2318,50,Whitby,1,Education
202301,1023,14/06/2022,14/06/2023,0,12,30,4580,0.05,392.0823,1936,50,Whitby,1,Education
202302,1023,14/06/2022,14/06/2023,0,12,30,4580,0.05,392.0823,1552,50,Whitby,1,Education
202303,1023,14/06/2022,14/06/2023,0,12,30,4580,0.05,392.0823,1166,50,Whitby,1,Education
202304,1023,14/06/2022,14/06/2023,0,12,30,4580,0.05,392.0823,779,50,Whitby,1,Education
202305,1023,14/06/2022,14/06/2023,0,12,30,4580,0.05,392.0823,390,50,Whitby,1,Education
202306,1023,14/06/2022,14/06/2023,0,12,30,4580,0.05,392.0823,0,50,Whitby,1,Education
202402,1024,02/02/2024,02/02/2029,0,60,30,5380,0.05,101.5272,5380,50,Whitby,1,Education
202403,1024,02/02/2024,02/02/2029,0,60,30,5380,0.05,101.5272,5300,50,Whitby,1,Education
202404,1024,02/02/2024,02/02/2029,0,60,30,5380,0.05,101.5272,5221,50,Whitby,1,Education
202405,1024,02/02/2024,02/02/2029,0,60,30,5380,0.05,101.5272,5141,50,Whitby,1,Education
202406,1024,02/02/2024,02/02/2029,0,60,30,5380,0.05,101.5272,5061,50,Whitby,1,Education
202407,1024,02/02/2024,02/02/2029,0,60,30,5380,0.05,101.5272,4981,50,Whitby,1,Education
202408,1024,02/02/2024,02/02/2029,0,60,30,5380,0.05,101.5272,4900,50,Whitby,1,Education
202409,1024,02/02/2024,02/02/2029,0,60,30,5380,0.05,101.5272,4819,50,Whitby,1,Education
202410,1024,02/02/2024,02/02/2029,0,60,30,5380,0.05,101.5272,4737,50,Whitby,1,Education
202411,1024,02/02/2024,02/02/2029,0,60,30,5380,0.05,101.5272,4656,50,Whitby,1,Education
202412,1024,02/02/2024,02/02/2029,0,60,30,5380,0.05,101.5272,4573,50,Whitby,1,Education
202501,1024,02/02/2024,02/02/2029,0,60,30,5380,0.05,101.5272,4491,50,Whitby,1,Education
202502,1024,02/02/2024,02/02/2029,0,60,30,5380,0.05,101.5272,4408,50,Whitby,1,Education
202503,1024,02/02/2024,02/02/2029,0,60,30,5380,0.05,101.5272,4325,50,Whitby,1,Education
202504,1024,02/02/2024,02/02/2029,0,60,30,5380,0.05,101.5272,4241,50,Whitby,1,Education
202203,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,9760,50,Whitby,2,General
202204,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,9627,50,Whitby,2,General
202205,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,9493,50,Whitby,2,General
202206,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,9358,50,Whitby,2,General
202207,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,9223,50,Whitby,2,General
202208,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,9086,50,Whitby,2,General
202209,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,8949,50,Whitby,2,General
202210,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,8811,50,Whitby,2,General
202211,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,8672,50,Whitby,2,General
202212,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,8532,50,Whitby,2,General
202301,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,8391,50,Whitby,2,General
202302,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,8249,50,Whitby,2,General
202303,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,8106,50,Whitby,2,General
202304,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,7962,50,Whitby,2,General
202305,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,7817,50,Whitby,2,General
202306,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,7671,50,Whitby,2,General
202307,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,7525,50,Whitby,2,General
202308,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,7377,50,Whitby,2,General
202309,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,7228,50,Whitby,2,General
202310,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,7078,50,Whitby,2,General
202311,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,6928,50,Whitby,2,General
202312,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,6776,50,Whitby,2,General
202401,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,6623,50,Whitby,2,General
202402,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,6470,50,Whitby,2,General
202403,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,6315,50,Whitby,2,General
202404,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,6159,50,Whitby,2,General
202405,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,6002,50,Whitby,2,General
202406,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,5844,50,Whitby,2,General
202407,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,5685,50,Whitby,2,General
202408,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,5525,50,Whitby,2,General
202409,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,5364,50,Whitby,2,General
202410,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,5202,50,Whitby,2,General
202411,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,5039,50,Whitby,2,General
202412,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,4875,50,Whitby,2,General
202501,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,4709,50,Whitby,2,General
202502,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,4543,50,Whitby,2,General
202503,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,4375,50,Whitby,2,General
202504,1025,12/03/2022,12/03/2027,0,60,30,9760,0.08,197.8976,4206,50,Whitby,2,General
202305,1026,30/05/2023,30/05/2025,0,24,30,9290,0.08,420.1615,9290,50,Whitby,2,General
202306,1026,30/05/2023,30/05/2025,0,24,30,9290,0.08,420.1615,8931,50,Whitby,2,General
202307,1026,30/05/2023,30/05/2025,0,24,30,9290,0.08,420.1615,8571,50,Whitby,2,General
202308,1026,30/05/2023,30/05/2025,0,24,30,9290,0.08,420.1615,8208,50,Whitby,2,General
202309,1026,30/05/2023,30/05/2025,0,24,30,9290,0.08,420.1615,7842,50,Whitby,2,General
202310,1026,30/05/2023,30/05/2025,0,24,30,9290,0.08,420.1615,7474,50,Whitby,2,General
202311,1026,30/05/2023,30/05/2025,0,24,30,9290,0.08,420.1615,7104,50,Whitby,2,General
202312,1026,30/05/2023,30/05/2025,0,24,30,9290,0.08,420.1615,6731,50,Whitby,2,General
202401,1026,30/05/2023,30/05/2025,0,24,30,9290,0.08,420.1615,6356,50,Whitby,2,General
